"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lflavo2a013365",629.893586149725,-0.22665552675637,0.0571232352649937,-3.96783420450398,7.25287614086679e-05,0.00198668806797757
"Lflavo2a011779",28.7790721941315,-0.333955062924342,0.111184143609689,-3.00362130859855,0.00266787167776784,0.031156534593683
"Lflavo2a013229",59.2879725579095,-0.301119737968159,0.0899794116819034,-3.34654041785339,0.000818267496188145,0.0126713280221267
"Lflavo2a013209",339.165566838643,-0.275668238839189,0.0891634322590497,-3.09171856505344,0.00199001421791842,0.0252008774638083
"Lflavo2a013206",726.803588303062,-0.772499766623339,0.213203043239225,-3.62330553488654,0.000290861902067806,0.00574477770785854
"Lflavo2a006551",86.4508834382901,-0.467815186831733,0.123412463272145,-3.790664041768,0.000150245064111339,0.00341019945920454
"Lflavo2a006562",53.4522578653626,-0.26548674323821,0.0759506006982595,-3.49551867657965,0.000473141339378229,0.00838838613971669
"Lflavo2a006568",520.734035798789,-0.259098170490982,0.0654583314868857,-3.95821531966319,7.55118712335586e-05,0.00205838413159178
"Lflavo2a013027",604.334360077035,-0.110142003274513,0.0367345467635691,-2.99832209672844,0.00271470597677821,0.0314212218193373
"Lflavo2a012988",2642.1337069132,-0.228612377257786,0.0489146746933695,-4.67369718169209,2.95825414895383e-06,0.00017631111576704
"Lflavo2a012969",14.4784374025968,-1.37715173788745,0.414697031549882,-3.32086229973845,0.000897398011058145,0.0137081503507362
"Lflavo2a013006",32.7859569679047,-1.18377131864363,0.214502192153253,-5.51869100618736,3.41534115568866e-08,5.12665476409905e-06
"Lflavo2a012955",67.2670453231892,-0.668364784838987,0.153700335891472,-4.34849267545467,1.37076395763676e-05,0.000565276946339731
"Lflavo2a012946",14026.979107375,-0.861694736337026,0.136964144515147,-6.29138917625066,3.14637406675875e-10,8.63948274233415e-08
"Lflavo2a012958",3117.58665556354,-0.201973512724076,0.0466646218865467,-4.32819349131606,1.5033736806239e-05,0.000604463603445139
"Lflavo2a012984",673.787892639897,-0.445310371258534,0.158085924081649,-2.81688818182533,0.0048491404856582,0.048225815890053
"Lflavo2a006936",1155.18055988604,-0.217082939064102,0.0567056566346914,-3.82824134217493,0.000129062170027872,0.00304608366912743
"Lflavo2a006863",7.910137698259,-1.38230836620086,0.295035488550563,-4.68522743820346,2.79649220252634e-06,0.000172037755278915
"Lflavo2a007103",350.772038354388,-0.306961111405489,0.0588726640021911,-5.2139837156692,1.84827700385987e-07,1.90898188160132e-05
"Lflavo2a007001",325.352873144869,-0.213233405161157,0.0596561517028639,-3.57437412696737,0.000351066650446307,0.00656813644995975
"Lflavo2a006874",4101.69020140024,-0.456032156944225,0.0976449466685178,-4.67030985732779,3.00745746675104e-06,0.000176343521670225
"Lflavo2a006930",1766.64165547525,-0.22483792704202,0.0695872825359856,-3.23102036533399,0.00123349150881566,0.017445536942521
"Lflavo2a006967",4594.82369529239,-0.128344064337956,0.0406717129001789,-3.15561000966328,0.00160162854561667,0.0212882339628719
"Lflavo2a006964",389.045226451908,-0.472289473588395,0.144862596786031,-3.26025823136381,0.00111310819809095,0.0161904032223617
"Lflavo2a006966",1242.48837034568,-0.247999985625116,0.0589147325418808,-4.20947316443846,2.55966840853672e-05,0.000921901747354357
"Lflavo2a006904",599.024399197587,-0.234293682250977,0.0734029011216454,-3.19188586106016,0.00141347175756895,0.0194059329837941
"Lflavo2a007060",589.818677302424,-0.207315465048284,0.0734438748075372,-2.8227740651152,0.00476101101423974,0.0477288174517462
"Lflavo2a007039",1181.89656457602,-0.237056311334978,0.054733353238878,-4.33111251745111,1.48357841322826e-05,0.000598642500936336
"Lflavo2a007087",748.674374590734,-0.177299187966904,0.0629892104838103,-2.81475488587802,0.00488144503160771,0.0484711441192426
"Lflavo2a006919",301.769824828204,-0.413459175561847,0.115441160862984,-3.58155767380561,0.000341551716494166,0.00643057456942668
"Lflavo2a006970",219.798014959671,-0.209856721180127,0.0501046993544524,-4.18836404337149,2.80972552745213e-05,0.000976292900865928
"Lflavo2a014028",164.63224167144,-0.192604998345427,0.0494466858989204,-3.89520540849093,9.81155460197206e-05,0.00249341945167046
"Lflavo2a013982",908.185570022667,-0.313947233270938,0.0828619434497855,-3.7887988164457,0.000151377437272328,0.00342898830746854
"Lflavo2a013972",681.198736935914,-0.283100589564977,0.0967130361578536,-2.92722264558942,0.00342003951407051,0.0374540903204337
"Lflavo2a013925",78.7273181746121,-0.521303442427291,0.163307457445871,-3.1921594431784,0.00141213358330343,0.0194059329837941
"Lflavo2a014027",418.651849039422,-0.434839660939986,0.113529576305863,-3.8301883534602,0.000128045209370177,0.00303743241775862
"Lflavo2a013969",911.736312115941,-0.128191336479263,0.0373933119842439,-3.4281888839715,0.000607622540625194,0.0100449553044911
"Lflavo2a014022",2772.83015930459,-0.349867356778766,0.0792320074767518,-4.41573257980904,1.00668475161219e-05,0.000447954819511859
"Lflavo2a013998",1855.37473689352,-0.148900950038591,0.0457641039116175,-3.25366252830293,0.00113927533401603,0.0163805385828257
"Lflavo2a014062",1158.53512836551,-0.459975394274188,0.104455859021352,-4.40353847628752,1.06499385096141e-05,0.000466525321950334
"Lflavo2a013924",999.571549480107,-0.23936061789066,0.0726655018225351,-3.29400626001635,0.000987702987418216,0.014650276985974
"Lflavo2a005019",196.121172097318,-0.153408456323597,0.0426541357728477,-3.59656698099724,0.000322444583093917,0.0061631258344165
"Lflavo2a005020",1203.41846568754,-0.129368131680761,0.0333813368622731,-3.87546287359659,0.000106422205814457,0.00266244709568702
"Lflavo2a014321",1407.02430353409,-0.336679818345516,0.0738398202366069,-4.55959693924881,5.12518943874567e-06,0.000270889120663844
"Lflavo2a010503",494.000119913075,-0.250047455818849,0.0661220023479328,-3.78160743685745,0.000155818946875911,0.0035023521951283
"Lflavo2a005248",885.171630222449,-0.147299848035299,0.0465316568516441,-3.16558356185193,0.00154772199674727,0.020669340734734
"Lflavo2a005201",127.487171050543,-0.197856142822582,0.0703517056858575,-2.81238586745959,0.00491754717045117,0.048691069520615
"Lflavo2a005211",1308.46282261523,-0.653163900968927,0.138734168300085,-4.70802477120213,2.50128711129328e-06,0.000154722474169999
"Lflavo2a005637",1124.26119884211,-1.85344718705083,0.281555539668782,-6.58288304052267,4.61412116481037e-11,1.48416503066958e-08
"Lflavo2a005652",1017.68339415515,-2.05862549575553,0.298969699464863,-6.88573290015792,5.74907717643858e-12,2.31153967329806e-09
"Lflavo2a006169",365.808635878828,-0.17279045114398,0.0550126254154518,-3.14092355780291,0.00168415984186437,0.0221757561400106
"Lflavo2a006156",77.6292569580198,-0.465454695559044,0.117211143952086,-3.97107885705232,7.15478899941877e-05,0.001979081438709
"Lflavo2a010995",112.759459103918,-5.51608880095498,0.675860937553819,-8.16157362329544,3.30687726086767e-16,2.86375570791141e-13
"Lflavo2a010533",895.721092225962,-0.130524632035246,0.0451917351777738,-2.888241213173,0.00387402662276083,0.0412228655189428
"Lflavo2a010547",14.9857471105442,-0.612457815675094,0.19531887350823,-3.13568169155597,0.00171455185852821,0.0224969986285671
"Lflavo2a010512",3384.8547545258,-0.197056033676048,0.0667181886120972,-2.95355790939921,0.00314133664303392,0.0352242708439003
"Lflavo2a010535",19.4643697195544,-0.523275331669724,0.171280100782099,-3.05508537933096,0.0022499646085949,0.0277742341705717
"Lflavo2a010553",10.7110868262331,-0.703612607402506,0.194247955275851,-3.62223945370908,0.000292063573805531,0.00575840930630941
"Lflavo2a006114",330.45488090975,-0.224773440792591,0.075246280279506,-2.9871701293095,0.00281572980781783,0.0322772671231206
"Lflavo2a007507",1150.16779417947,-0.20656668149635,0.0684121706030088,-3.01944346562313,0.00253239551077246,0.0303294772981663
"Lflavo2a007533",2406.37376590285,-0.455217002990654,0.108673035071377,-4.18886803604652,2.80349358185649e-05,0.000976292900865928
"Lflavo2a010471",1198.07769023082,-0.225107350871936,0.0536567567596438,-4.19532160470129,2.72484680566121e-05,0.000952680911122172
"Lflavo2a001931",1332.063560506,-0.588131204833078,0.137331819370758,-4.28255598395071,1.84758625678172e-05,0.000705089019621987
"Lflavo2a001819",503.613949511627,-0.136081437206395,0.0379393424242796,-3.5868159148512,0.000334740459700074,0.00634428972273304
"Lflavo2a001839",6330.9572884514,-0.353771257218003,0.0814152660269903,-4.3452693147342,1.39104890666934e-05,0.000571548488732974
"Lflavo2a001827",4970.09151386548,-0.232262625795805,0.075306105456394,-3.08424694635546,0.00204068131360068,0.025669262825158
"Lflavo2a001850",13329.0262262856,-0.279477649228277,0.0841826070135175,-3.31989776918408,0.000900504175790535,0.0137152612740805
"Lflavo2a001948",2209.37683826543,-0.20004642517302,0.0535116241629308,-3.73837326566512,0.000185214819288069,0.00399453723284499
"Lflavo2a001844",723.044551050434,-0.323222631339319,0.101451407383653,-3.18598469626948,0.00144262228127873,0.0196861110819829
"Lflavo2a001886",612.090525311832,-0.355648738279403,0.12299065393115,-2.89167287848144,0.00383196703679231,0.0408525425191362
"Lflavo2a010415",2239.96212163541,-0.454361819186748,0.109546063120653,-4.14767821173379,3.35864011949939e-05,0.00111064973247245
"Lflavo2a010439",5621.37821763051,-0.423799015254457,0.111504090847706,-3.80074858269808,0.000144259616147355,0.00332121627522888
"Lflavo2a010420",11165.7228422297,-0.158418116123503,0.0450735042742947,-3.51466163268448,0.000440314627819124,0.00788086181238107
"Lflavo2a007362",1580.30801175592,-0.179163633289389,0.0467977418783805,-3.82846748791866,0.000128943660321564,0.00304608366912743
"Lflavo2a007356",332.725965974589,-0.332021086863485,0.102395390472861,-3.24253938903122,0.00118469570920272,0.016861320220233
"Lflavo2a013634",3446.37678923225,-0.226115966005982,0.0556120946275581,-4.06594945794277,4.78373032297134e-05,0.00142474169248707
"Lflavo2a013788",1026.71125499054,-0.415078470066303,0.131509110695352,-3.15627159115884,0.00159799989511328,0.0212651097153491
"Lflavo2a013613",762.449232743052,-0.150303192581764,0.0453585991812699,-3.31366478010259,0.000920818314051438,0.0138904804380708
"Lflavo2a013648",6978.56898415932,-0.613378229716262,0.192194441729578,-3.19144624681342,0.00141562449499093,0.0194118155476345
"Lflavo2a013652",607.333431739759,-0.303307087919485,0.0958629552653051,-3.16396554936231,0.00155635216890514,0.0207599676748034
"Lflavo2a013675",5196.21751321064,-0.245451760848246,0.083179002597727,-2.9508860792105,0.00316863762227002,0.0354597637689024
"Lflavo2a013706",5795.86167685483,-0.248849331327895,0.0855587159433716,-2.9085211083883,0.00363142660357256,0.039159579217452
"Lflavo2a013718",2780.77584218454,-0.463828952874253,0.0902674244146893,-5.13838691955383,2.77106864693454e-07,2.64378735823636e-05
"Lflavo2a013714",2082.13477677089,-0.29274392777538,0.0811786740245969,-3.60616789191062,0.000310752123285409,0.00598025197255921
"Lflavo2a007831",5201.55914041094,-0.224015859151871,0.0780836209080529,-2.86892252878053,0.0041187266698377,0.042973702362403
"Lflavo2a007862",6000.01063449486,-0.376162855715352,0.0925876317411281,-4.06277651389865,4.84924520078594e-05,0.00143665269659074
"Lflavo2a007847",41.1667196523164,-0.64235735352039,0.154483520383343,-4.15809629354906,3.20910754644406e-05,0.00108168062149303
"Lflavo2a011440",1160.5579786415,-0.251198989110585,0.0688373713760476,-3.64916591219507,0.000263093151509177,0.00527028950122831
"Lflavo2a011426",537.113828762106,-0.24578792827722,0.0828759868450691,-2.96573154219814,0.00301963947192331,0.0342347443856119
"Lflavo2a011391",5894.71519428713,-0.392893118034879,0.120879828005311,-3.25027859915236,0.00115292001434523,0.0165344885624186
"Lflavo2a011354",559.867976166868,-0.378465853733814,0.0959958315999711,-3.94252383073192,8.06286358570804e-05,0.00216638945699048
"Lflavo2a011430",1390.32585009299,-0.54750899554373,0.100586255765359,-5.44317900470344,5.2338004660111e-08,7.06490147604551e-06
"Lflavo2a011434",237.935515699666,-0.30818831651489,0.0921212867115855,-3.34546256914289,0.000821454459560395,0.0127032064639161
"Lflavo2a011376",625.571722216563,-0.331267108542861,0.0751159112740251,-4.41007907544899,1.03332878896559e-05,0.000458000610479315
"Lflavo2a011447",116.747379264787,-0.524569918280395,0.160395308001565,-3.27048169186643,0.00107364491721039,0.0156975252960449
"Lflavo2a013132",5101.10445219518,-0.279708709302048,0.0796281493730012,-3.51268629880887,0.000443600890110136,0.00792707749342844
"Lflavo2a013179",4454.5963416436,-0.266280460100325,0.0754015400810615,-3.53149895630853,0.000413211492661079,0.00752740288734374
"Lflavo2a013145",167.311207616208,-0.350720825944104,0.0790678153109719,-4.43569642799319,9.17751032553171e-06,0.000423444308380476
"Lflavo2a013180",27670.9441911331,-0.79960836623001,0.171678879197678,-4.65758146818577,3.19945827484326e-06,0.000184715391067618
"Lflavo2a013140",523.375022255761,-0.11795693249988,0.0409706510591392,-2.8790592643894,0.00398863372106044,0.0420056486732445
"Lflavo2a000609",493.528343059063,-1.05823689040552,0.250093574266712,-4.23136377457249,2.32278655372741e-05,0.000849023734476077
"Lflavo2a000530",108.736167897342,-1.93718143239599,0.349396248071144,-5.54436815818796,2.95017524529123e-08,4.56564818978698e-06
"Lflavo2a000515",464.590302224359,-0.137666772068092,0.045902468456163,-2.99911479051642,0.00270765271828383,0.0313931558212558
"Lflavo2a000591",500.549778332621,-0.467566117737555,0.130814768239886,-3.57426094949875,0.000351218523971911,0.00656813644995975
"Lflavo2a005803",906.346769688588,-0.512339623282278,0.132742196294231,-3.85965908042269,0.000113545321363198,0.00278495256624593
"Lflavo2a007301",99.253880042313,-0.328943977102054,0.0808024984315264,-4.07096294653324,4.68191969862356e-05,0.00140183648848681
"Lflavo2a007315",24.7325369667491,-0.768901776829535,0.187026298742287,-4.11119602965058,3.93614829709616e-05,0.00124126491677055
"Lflavo2a007290",31.4742215222435,-0.59028700757935,0.154476537087232,-3.82120818287129,0.000132799488127973,0.00312120383579272
"Lflavo2a009175",128.823414097186,-0.539133513146062,0.127204050051592,-4.23833606655918,2.25182519439355e-05,0.000831181902901069
"Lflavo2a009184",1494.33558947267,-0.282381059864605,0.0689320865295327,-4.09651113264392,4.19423327207008e-05,0.0012972164334331
"Lflavo2a000025",9.03238683640636,-0.596411605475804,0.199325768285837,-2.99214502271748,0.00277024629765672,0.0319543369047329
"Lflavo2a000068",590.49378625541,-0.321534888235167,0.0877746300786729,-3.66318705014164,0.000249096501102908,0.0051127968704921
"Lflavo2a000071",1230.19965751447,-0.306013079740038,0.102835156240144,-2.97576325965242,0.00292260381601075,0.033336042310688
"Lflavo2a010652",780.404250543024,-0.221389492033347,0.06040414038513,-3.66513769787622,0.000247205541486345,0.00508782447176102
"Lflavo2a010650",280.36796368607,-0.195251200898481,0.0614657376894364,-3.17658598494356,0.00149019606623829,0.0201642155212869
"Lflavo2a010705",691.44901123892,-2.50574155648651,0.327848011116072,-7.64299758280176,2.12221976677221e-14,1.32733056301786e-11
"Lflavo2a007657",860.422546501523,-0.426119331914474,0.108603813207796,-3.92361298676653,8.72308262519922e-05,0.00227852585138034
"Lflavo2a007703",4770.93423701104,-0.421636652820223,0.0837537478587979,-5.03424221123893,4.79742782833438e-07,4.09162443116579e-05
"Lflavo2a007684",150.712027520586,-0.877850365170677,0.162794744559304,-5.3923753346404,6.9532338222003e-08,8.60214355717922e-06
"Lflavo2a007685",1373.05154344219,-0.213030259829277,0.0703568266518702,-3.02785486450893,0.00246296345987353,0.0297192311160303
"Lflavo2a007721",1121.59121862515,-0.229708208480565,0.0699619067623802,-3.28333258927247,0.00102587555980391,0.015116894047477
"Lflavo2a007653",322.805410486647,-0.437333616036268,0.153355410119833,-2.85176516234108,0.00434772075261979,0.0447001280666608
"Lflavo2a013064",447.529058482433,-0.507982112167151,0.0934065818669757,-5.43839740212943,5.37619537669533e-08,7.12061265303953e-06
"Lflavo2a013080",392.272067499442,-4.80508127607125,0.519664574897901,-9.24650535783647,2.31952337565449e-20,2.61131941631183e-17
"Lflavo2a013075",140.875003897422,-1.741637616565,0.309747058843392,-5.62277370144642,1.87915499895302e-08,3.20538287548684e-06
"Lflavo2a002033",5084.13762050351,-0.458576491549039,0.131238001296247,-3.49423556454416,0.00047542132709732,0.00839693696325182
"Lflavo2a002014",2316.85474997193,-0.156140860717545,0.051440306142996,-3.03537969396018,0.00240233043359621,0.0291752276390789
"Lflavo2a004825",1174.53076366671,-0.122752070844256,0.0426190618316593,-2.88021522691216,0.00397403779651468,0.0419303819242383
"Lflavo2a004764",6435.53581315901,-0.55462507452826,0.125123525109088,-4.43262027699998,9.30947384987976e-06,0.000426040880495717
"Lflavo2a004809",822.486047953908,-0.288709894645682,0.0544543239270707,-5.30187272240022,1.14620745459029e-07,1.30397927513062e-05
"Lflavo2a004758",3933.36857583909,-0.497014834032463,0.116200665398522,-4.27721160053516,1.8924889719651e-05,0.000719167577766525
"Lflavo2a004819",587.517371488079,-0.462021154112335,0.145786215697511,-3.16916899105862,0.00152875480539131,0.0204889542846373
"Lflavo2a004750",4360.05886428039,-0.405503381324178,0.120979404438411,-3.35183813481751,0.000802769396182589,0.0124656246375498
"Lflavo2a008293",2832.66390370836,-0.0927770153797439,0.029536653419911,-3.14108081442976,0.00168325578197659,0.0221757561400106
"Lflavo2a008353",14405.9155343657,-0.159309595389566,0.0480321168836613,-3.31673067367466,0.000910773676425717,0.0137815726467752
"Lflavo2a008294",91.7709156260848,-0.535417106108286,0.165565015517672,-3.23387827092696,0.00122121494712161,0.017315412940422
"Lflavo2a008356",21.0483710855974,-0.861277151726065,0.247661350042584,-3.47764054253106,0.000505847786361411,0.0088019078498559
"Lflavo2a002245",1260.69037363426,-0.276228394428591,0.0792341861027352,-3.48622744821829,0.000489884294186194,0.00857716544937508
"Lflavo2a007878",1728.43475172187,-0.261432213705116,0.0776629250995281,-3.36624217244046,0.000761997786382905,0.0120485548863746
"Lflavo2a007927",23154.7521191203,-0.762980367605565,0.123550306041066,-6.1754631943361,6.59697739520151e-10,1.54726607323289e-07
"Lflavo2a007934",10.2408357776811,-1.43187565751799,0.324033579843184,-4.41891133076686,9.91993332091834e-06,0.000447954819511859
"Lflavo2a007938",20.2847522849532,-0.591576056909266,0.170270707601358,-3.47432664868158,0.000512137162649586,0.00887021565709082
"Lflavo2a007915",19.638141653893,-0.697968250280133,0.193125006211252,-3.61407496612143,0.000301421845990142,0.00586080680856134
"Lflavo2a007939",207.287927664191,-0.283425302654263,0.0775100760311623,-3.65662526947224,0.000255557549682811,0.00520265261180666
"Lflavo2a003877",27659.2847406604,-0.250934430262904,0.0587886061939799,-4.26841945248568,1.9686288758704e-05,0.000741231568045116
"Lflavo2a001290",1312.32735058851,-0.315990023369695,0.0824564158130253,-3.83220663006043,0.000126999000409923,0.00302914141231973
"Lflavo2a001288",1490.66046772899,-0.0973972649723225,0.0334828071543046,-2.90887393411997,0.00362733096637896,0.0391529166054595
"Lflavo2a009720",531.363839778653,-0.541957073118042,0.137842556331639,-3.9317108412741,8.43434782366436e-05,0.00222785997944812
"Lflavo2a009692",35.4694420311362,-1.35753538565273,0.426981261328151,-3.17937930444543,0.00147590819926202,0.0200431538085547
"Lflavo2a009802",566.523959088686,-0.247599606901387,0.0822755531638918,-3.0093946182066,0.00261768871766239,0.0308909219952235
"Lflavo2a009793",3332.31880473314,-0.419291728624633,0.112038301646688,-3.74239632752438,0.000182273739635416,0.00396105756579449
"Lflavo2a009785",125.886163517062,-0.426160041798419,0.0991613849779558,-4.29764108168877,1.72625387044037e-05,0.000673939787169733
"Lflavo2a009807",21.5593444009207,-0.659834187461569,0.143866388449154,-4.58643741998687,4.50873464762523e-06,0.000241447274040892
"Lflavo2a009789",3765.73003382867,-0.35133227731557,0.0942195658525904,-3.72886750364824,0.000192342245567597,0.00412455047733334
"Lflavo2a009804",1986.1789119341,-0.1037273584139,0.0273903604614123,-3.78700231273083,0.000152475681527703,0.00344693016594153
"Lflavo2a009753",8867.00879213024,-0.89649174111295,0.151910069207395,-5.9014635816472,3.60290961847886e-09,7.80029932400673e-07
"Lflavo2a009776",840.478048578332,-0.18954371761555,0.0418620922648887,-4.52781281012385,5.95973391577035e-06,0.000303595857121007
"Lflavo2a009771",269.386640692676,-0.185367207803961,0.0643838400739283,-2.87909524488,0.00398817867535223,0.0420056486732445
"Lflavo2a009773",5.81661301346475,-0.759124063858152,0.236221904744949,-3.21360571822408,0.00131079533573861,0.0182763901746404
"Lflavo2a003606",835.107938819882,-0.347813579760096,0.0919582439212218,-3.78229906236637,0.000155386515503443,0.0035023521951283
"Lflavo2a003607",6425.35160059038,-0.59063650611124,0.115722328650083,-5.1039113453825,3.32704182925767e-07,3.07015056670351e-05
"Lflavo2a001269",1530.75315311388,-0.419283642717888,0.0834073310900013,-5.02693992528614,4.98368390777684e-07,4.18703831595161e-05
"Lflavo2a005853",57.320218308542,-0.605722399855288,0.191181989384265,-3.16830263042101,0.00153331820043444,0.0205013020195855
"Lflavo2a005844",54985.4779896806,-0.823107990448316,0.159363200997471,-5.16498153461025,2.40462660244062e-07,2.33373157674797e-05
"Lflavo2a005856",1937.28095877457,-0.273508359194008,0.0592294247347918,-4.61777841703985,3.87870094023362e-06,0.000210948865628744
"Lflavo2a005833",173.761608779916,-0.360503864822199,0.0916873200760129,-3.93188354205712,8.42828955056559e-05,0.00222785997944812
"Lflavo2a010165",287.870392262131,-0.279428173345122,0.0812119266696245,-3.4407282871376,0.000580150804372766,0.00969041210033917
"Lflavo2a010205",18713.531820573,-0.46392280045273,0.0911102249236335,-5.09188514068075,3.54520856766569e-07,3.21870629474035e-05
"Lflavo2a010152",898.34548881212,-0.377994878715934,0.0890809200789845,-4.24327542172646,2.20280808111326e-05,0.000815763597933324
"Lflavo2a010210",717.063428876751,-0.314153704457657,0.0804594244161688,-3.90449853124386,9.44209655822144e-05,0.0024138282001449
"Lflavo2a010211",505.963897843103,-0.318182195502683,0.0915615691120451,-3.47506272105625,0.000510733919953467,0.0088595415575287
"Lflavo2a004702",123.670834768898,-0.790691488283687,0.175446669758783,-4.50673409401722,6.58330484973855e-06,0.000330869848206949
"Lflavo2a004710",742.270134879033,-0.719893126578056,0.16373676720531,-4.39664920020915,1.09934802548967e-05,0.000477855601195472
"Lflavo2a002676",93.8264431533988,-0.369636046925454,0.0961796184069054,-3.84318479370173,0.000121447951793562,0.00293403656929597
"Lflavo2a002668",453.763528708794,-0.302821485488573,0.0715849053730302,-4.23024217061635,2.33439865614631e-05,0.000850506798410846
"Lflavo2a002699",4210.65873852223,-0.640635157425367,0.134305216836327,-4.76999458782072,1.84230869041765e-06,0.000121290708986678
"Lflavo2a002712",562.675460655577,-0.12659191005822,0.0374928956169878,-3.3764239324546,0.000734346747176974,0.011740457268045
"Lflavo2a002702",2159.40689146058,-1.02989174463173,0.250644602728723,-4.1089723593466,3.9742363425224e-05,0.00124977521631612
"Lflavo2a002697",39935.8748857679,-0.681463170134892,0.123800836930216,-5.50451181940732,3.70192627099856e-08,5.41250466998725e-06
"Lflavo2a002691",1183.14247671583,-0.41875160206115,0.133487413824748,-3.13701187297641,0.00170679215329722,0.0224213139577831
"Lflavo2a002693",205.850290986165,-0.693945120871645,0.128283306184772,-5.40947330958343,6.32103700648871e-08,8.08661757034658e-06
"Lflavo2a004284",1188.90045188817,-0.259350030917143,0.0920322243519612,-2.81803501700995,0.00483185399154147,0.048096385708907
"Lflavo2a004308",1594.54809522557,-0.197412818079051,0.0573506517645834,-3.44220705440983,0.000576988427668827,0.00967853958858788
"Lflavo2a004273",133.653691955164,-0.326617737229079,0.0766423019974608,-4.26158568723445,2.0298149675862e-05,0.000756677380963094
"Lflavo2a004301",628.446117074976,-0.293810748128552,0.0630299721440624,-4.66144499408969,3.13996992311427e-06,0.000182215368012476
"Lflavo2a004278",333.512850584509,-0.190909747039261,0.0634201933809628,-3.01023596526224,0.00261044800898713,0.0308378002992414
"Lflavo2a013046",1900.33859969196,-0.359866998663886,0.0678764263858075,-5.30179648260226,1.1466863407171e-07,1.30397927513062e-05
"Lflavo2a013055",6002.16640496926,-0.512793738089836,0.127862679105455,-4.01050362527525,6.05893700572336e-05,0.00172251294975842
"Lflavo2a013044",9875.32460738882,-0.705562531727426,0.140575732801181,-5.01909197034253,5.19162916421706e-07,4.2976000831438e-05
"Lflavo2a005271",111.542317593129,-0.433294610595282,0.130544279151256,-3.31913901867152,0.000902954647944231,0.0137152612740805
"Lflavo2a005273",233.934970182432,-0.458879253403241,0.087338337134637,-5.25404156362461,1.48797278155343e-07,1.61741028325122e-05
"Lflavo2a008788",180.966537278975,-1.18382323134223,0.300388293469183,-3.94097658623865,8.11505478120129e-05,0.002175221112542
"Lflavo2a005138",1140.23399209117,-0.301006526671162,0.10009770417381,-3.00712717794698,0.00263729402655791,0.0309923341868361
"Lflavo2a007439",12.4819081789701,-0.818753529945028,0.262651299295853,-3.11726434302834,0.00182537817389911,0.02364799480064
"Lflavo2a007430",1964.20228383362,-0.349313604054537,0.0738395590178463,-4.73071086421455,2.23734993270188e-06,0.000142305568035919
"Lflavo2a007453",494.756191014375,-0.426481589959916,0.102151510315182,-4.17499054731581,2.97998427213537e-05,0.00101466223817568
"Lflavo2a002745",1468.93514338509,-0.287364496477539,0.0868828182683297,-3.30749510898737,0.000941343556571364,0.0141679756148134
"Lflavo2a002736",479.054009588223,-0.144593014901776,0.0435174545609444,-3.32264412890418,0.000891685929500953,0.0136579594480568
"Lflavo2a002735",421.002227905409,-0.612021158696608,0.120561601383266,-5.07641862479072,3.84615406999863e-07,3.40944901732634e-05
"Lflavo2a002740",18.1614328604343,-0.633557557859609,0.151759693916004,-4.17474193253362,2.98324036983611e-05,0.00101466223817568
"Lflavo2a002761",14.5633933094878,-0.847403491835285,0.202409347829354,-4.18658278840813,2.83185671124657e-05,0.000980955164775811
"Lflavo2a002756",40.7935895803193,-0.502440441718212,0.12215638013186,-4.11309209699778,3.90394547728055e-05,0.00123456792649507
"Lflavo2a006714",33.4997904084841,-1.18347836438685,0.408071826607052,-2.90017170317045,0.00372958297224438,0.0400263537669468
"Lflavo2a009990",92.6804557577529,-0.252874629964717,0.0787272772430748,-3.21203322177588,0.00131799133248755,0.0183410956998082
"Lflavo2a010003",1043.85103450111,-0.200404756703484,0.056740871035021,-3.53192950774041,0.00041253931136266,0.00752733803455564
"Lflavo2a007124",394.074082268793,-0.284787347709723,0.0865302522617177,-3.29118822915667,0.000997651342702664,0.0147589471959876
"Lflavo2a007127",2034.55572463831,-0.377113798887374,0.0691884450956347,-5.45053149216049,5.02195086341508e-08,6.9798917062132e-06
"Lflavo2a004381",1254.71339079409,-0.72372583904434,0.156073366432436,-4.63708738772953,3.53353045620976e-06,0.000199901939075424
"Lflavo2a004348",1061.71607863739,-0.167953979889314,0.0549501585515391,-3.0564785310271,0.00223953517972036,0.0276889882034521
"Lflavo2a003724",860.320499848292,-0.345038801084268,0.0876284172816357,-3.93752177419022,8.23274634499831e-05,0.00220152632665062
"Lflavo2a007627",94.2578208267203,-0.256627655694841,0.0741620750071274,-3.46036239776432,0.000539448858180612,0.00921565287617198
"Lflavo2a007601",1354.14736534793,-0.13997822188713,0.0428119128177519,-3.26960915021504,0.00107696178472533,0.0157255976296209
"Lflavo2a007604",2614.16318238028,-0.130569999724883,0.034065148333209,-3.83294968945121,0.00012661585578019,0.00302705681676317
"Lflavo2a007582",141.280706003401,-0.377510768775337,0.12724694544454,-2.96675702081881,0.00300958697403365,0.0341587351916741
"Lflavo2a006676",1037.61921279099,-0.172095986861098,0.0553234702357417,-3.11072291972595,0.00186629969186267,0.0240845709121321
"Lflavo2a006696",32.5421305074665,-1.22397140697075,0.252578215226071,-4.84591042768762,1.26032372548352e-06,9.09533621890608e-05
"Lflavo2a004501",467.506670759319,-0.370768628966115,0.0851061809781528,-4.35654173063286,1.32133510742718e-05,0.000548914783742259
