"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene6218",303.685271608929,0.399537301327712,0.135069000755431,2.95802367007329,0.00309618348050207,0.019735411805053
"gene6219",530.930247732789,0.0198788542166912,0.0834244788277944,0.238285626665111,0.811659568585266,0.894386839713538
"gene3455",189.274308625865,0.062774012366204,0.0792610071010465,0.791991102083475,0.428365864487581,0.615915242791307
"gene3454",145.954374127338,-0.141228364571965,0.0871685469175199,-1.62017573501136,0.105194532266067,0.245484335989551
"gene3457",145.510686183318,0.118460680707067,0.102032618166482,1.16100794859326,0.245638667001461,0.433024380291293
"gene3456",1446.35508144173,0.111139143316415,0.0555514177424836,2.00065358964583,0.0454297341355831,0.138574244447669
"gene5884",777.212456982829,0.207780905231556,0.0858360307217485,2.42067233869553,0.0154918340591337,0.0654682467680083
"gene3450",276.6067571081,0.262360486983358,0.0784912432507932,3.34254467272317,0.000830139919729376,0.00740167629890547
"gene3453",286.929772102453,0.22005665262681,0.0732302255995792,3.00499760618072,0.00265582939664292,0.0176627464334356
"gene3452",561.02196845762,0.0985291693084847,0.0565121159496344,1.74350522277908,0.081245402791315,0.206021297793994
"gene5888",96.8397914822553,0.310472310585874,0.189578665914743,1.6376964627734,0.101485028871376,0.239572047020483
"gene5889",178.441612813251,0.273328080454826,0.237858662622773,1.14911972278388,0.250506616814204,0.439225420595176
"gene3459",616.945143912551,0.0234799644285215,0.066627463815758,0.352406696635634,0.724533280528788,0.839734334886703
"gene3458",1113.98567586838,0.0591088503023105,0.0483775591167034,1.22182374186592,0.221774288243564,0.405471846364575
"gene3427",719.604233371091,-0.0627930372510067,0.210405330659231,-0.298438433352743,0.765368559169151,0.865434412963092
"gene6773",205.712755391391,0.121602511407834,0.0701666059053988,1.733053919863,0.0830860855470617,0.209010087242128
"gene10097",215.527643479142,-0.180895861012784,0.1197759881361,-1.51028485615359,0.130970754231673,0.285565727386304
"gene10091",1301.55973204525,0.199017681070551,0.0595125994737806,3.344126837515,0.00082541990446829,0.00738338104546885
"gene4591",624.175362831363,-0.00179219465329484,0.0947634347373842,-0.0189123015460711,0.984911066081953,0.99291001932
"gene4590",2854.62179325584,0.0404850153537357,0.115145470187004,0.35159885393655,0.725139124819386,0.840021947529818
"gene4593",102.700814489702,-0.0857822020914153,0.13467260354927,-0.636968468943516,0.524145382221141,0.695722758726824
"gene4592",2138.49801921174,0.107424444498826,0.0875183609547742,1.22745036957831,0.219653364705973,0.402990228051483
"gene4595",7084.68688338853,0.160231856048204,0.0734213660016763,2.18236005094955,0.0290829702571184,0.101573703457568
"gene4594",93.0480102961386,0.0294541657492711,0.16785357157897,0.175475359101392,0.860706130957882,0.924344133036709
"gene4597",635.680626527827,-0.101823786445115,0.0494085881619538,-2.06085197397976,0.0393171642720265,0.124971999199269
"gene4596",836.898948327005,0.08517875902549,0.0878026507340489,0.970116030818858,0.331988659204596,0.52643589475096
"gene4599",718.784632926535,-0.458409851460572,0.0919740014895456,-4.98412425290291,6.22430737303114e-07,2.40323486550909e-05
"gene4598",863.091204861011,-0.276485134639606,0.0471767179053394,-5.86062674377596,4.61123423847268e-09,3.69380509819147e-07
"gene3747",200.791387721678,-0.0941272622389003,0.0995457866905035,-0.94556751589648,0.344369219242859,0.539156826043298
"gene3052",827.813918228939,0.134674104222942,0.0555922714520981,2.42253285762907,0.0154127318738278,0.0652366971347268
"gene4047",194.160313286204,0.856322957940559,0.375479173914771,2.28061372622209,0.0225713143417599,0.0852200098995607
"gene4046",1977.17837710643,-0.031824007479629,0.0486668690835074,-0.653915242113115,0.51316641343815,0.688034934318021
"gene4045",517.821483288739,-0.0398108639926232,0.0978621171204319,-0.406805668669837,0.684150722982392,0.814399908841593
"gene4044",447.772459496608,-0.0438207261223625,0.0626240008231786,-0.69974331799867,0.484087618775465,0.664342365862622
"gene4043",2015.21718534356,0.101951888803609,0.0620845186653311,1.64214672184517,0.100559600977265,0.238279637282552
"gene4042",369.956548039762,-0.108619529688711,0.0578936426121016,-1.87619097344561,0.0606290611166199,0.169300817384443
"gene4041",193.724963312378,0.03223346002045,0.0613737375050845,0.525199561421196,0.599444469784917,0.751320444758582
"gene2501",359.114439823056,-0.154673179376159,0.0836499153345631,-1.84905362734121,0.064450069498252,0.176211677532918
"gene4049",631.844568709992,0.105408240508368,0.067501806799661,1.56156176413484,0.118391262912425,0.266189219041952
"gene4048",232.91343640053,0.288865896547988,0.101318998913081,2.85105359949124,0.004357462347181,0.025406301376774
"gene9613",14.7077066781972,0.0571904954717607,0.2459407269298,0.232537718277481,0.816120395024914,0.896745627802283
"gene7024",346.442580913888,0.141485271706614,0.0653621607654053,2.16463577779238,0.0304155888399739,0.10474203741042
"gene7025",625.88006087088,-0.0635153835407003,0.052344527868254,-1.21341019066142,0.224973032065485,0.409576072963182
"gene7026",1527.52358649007,0.149923516692815,0.0810567407700313,1.84961195415157,0.0643694986205074,0.176134006397143
"gene2059",307.47701444598,0.0903110600760275,0.07350367221726,1.22866051928792,0.219199114596195,0.402443694849736
"gene4102",395.220500747345,-0.0864723634985943,0.0626273076102641,-1.38074534573194,0.167357273437621,0.336655046687455
"gene4103",327.364688217585,0.481611437891322,0.133175008324475,3.61638000966289,0.000298751705016633,0.00345933204061331
"gene4100",213.436400679628,0.252458885331183,0.249564002655625,1.01159976056143,0.311729460436443,0.506985458837088
"gene4101",1206.75780860547,-0.153500366005237,0.137867945261047,-1.11338691321315,0.26554229307442,0.456564307842515
"gene4106",341.044128426584,0.046415315750947,0.0999736704770907,0.464275399007014,0.642450447148523,0.782221313485963
"gene4104",534.733175526247,-0.347961827361873,0.0588234363095537,-5.91536042761513,3.31149617567292e-09,2.84364799597385e-07
"gene4105",334.463456213801,0.0084903797154128,0.0675112018050372,0.125762532563586,0.899919900915249,0.946352169700726
"gene4108",182.809155244899,0.0812627384213297,0.10945297559257,0.742444305249623,0.45781818431039,0.641710680384921
"gene4109",4646.805241897,-0.0958479322096128,0.10169101819619,-0.942540785900042,0.345915839875247,0.540317320317361
"gene915",3107.10502495467,-0.0428018020017185,0.0696578216674002,-0.61445794567173,0.538912754806597,0.705966501109838
"gene9598",484.476280557192,-0.182145236371591,0.124268555313361,-1.46573874551197,0.142719474350586,0.302958660862144
"gene9599",538.547789190069,0.0628237357723013,0.0679808090047078,0.924139278306481,0.355413805366728,0.549871978496175
"gene9848",943.508751293019,0.390599037108129,0.167202690186261,2.33608105630961,0.0194870174189676,0.0770639709062836
"gene2050",2931.55290964327,0.216001951595792,0.136134334985187,1.58668238706492,0.112584597372832,0.257672295991467
"gene9849",3575.29760005733,-0.0881707484235977,0.0881151942444278,-1.00063047218639,0.317005492421642,0.511920709440936
"gene7807",30.0237336128216,1.63500102488321,0.570474578818913,2.86603660459025,0.00415646182252081,0.0243933631508684
"gene221",154.389244946135,0.054715447846321,0.0901928728122554,0.606649351997205,0.544083640847935,0.70979506573429
"gene5318",181.543306948732,0.344140643233264,0.0993002296292761,3.4656580807322,0.000528935477811403,0.00535677678694837
"gene5319",57.3331835610341,-0.201657098590732,0.188909508157649,-1.06747987730954,0.285755195598583,0.479639760681031
"gene5310",1.06516018700631,-0.398856519503155,0.931787730493048,-0.428055131496637,0.668610982287827,0.803051391280915
"gene5311",792.433978885772,-0.391910327465955,0.09100012829979,-4.30670082326531,1.65707488525901e-05,0.000361317398930442
"gene5312",455.018145700074,0.0388744696096394,0.0638674615009975,0.608674099393041,0.542740478085792,0.708904391795192
"gene5313",595.425256958151,-0.246103063534347,0.0937982345480004,-2.62374942044785,0.00869677421499435,0.0427220921263933
"gene5314",153.535060527407,-0.151976106794594,0.0879351216948811,-1.72827539059903,0.0839388629571847,0.210710887507582
"gene5315",31.1668007449244,-0.397809793675136,0.244882656460252,-1.62449149901192,0.104270953232738,0.244056784125646
"gene5316",198.93238486147,-0.417067468660728,0.143601236188542,-2.90434455670797,0.0036802289982707,0.0223534979108775
"gene5317",104.456920874104,-0.516282667415631,0.106466289625388,-4.84925950958018,1.23923210237711e-06,4.16988005859432e-05
"gene8599",2130.40505253621,-0.108294650190019,0.085781930185632,-1.26244128519455,0.206790041313523,0.387921059674826
"gene8598",632.710596867268,0.381085000462611,0.382614385482074,0.996002803142029,0.319248783199416,0.513824938062628
"gene8595",357.846124536379,0.173884130565331,0.0793812813763447,2.19049286620798,0.0284885116070975,0.100043555934473
"gene8594",242.297704984148,0.477425720085103,0.230438581450327,2.07181330956082,0.0382828549762614,0.123069231900326
"gene8597",274.137283976846,-0.0354768663504413,0.0729424204429293,-0.486368098769065,0.626706204549448,0.770292676699181
"gene8596",426.921325986991,0.0628635381353509,0.0898435406391092,0.699700141915225,0.484114587830951,0.664342365862622
"gene8591",2626.63629604903,-0.0579701496942083,0.0889718007019978,-0.651556439645114,0.514687356437427,0.688572775050047
"gene8590",19.8347998660729,0.0331936247485876,0.222857077286965,0.148945795900596,0.881596404324925,0.936472617914275
"gene8593",15.0620590747353,-0.129721501332571,0.274105043754613,-0.47325470394737,0.636031473944752,0.777650946778942
"gene8592",7.77190336956954,-0.779219446940096,0.376689984534888,-2.06859613722469,0.0385840007248795,0.123703901965608
"gene9970",177.249347813318,-0.401602417834545,0.231493480860799,-1.7348325159793,0.0827704750011842,0.208460412637896
"gene9971",142.957269133176,0.124469411046326,0.144571787713702,0.860952285468135,0.38926432297283,0.580489475241784
"gene9972",453.753633116833,0.0297499725548302,0.0429609027508572,0.692489464836412,0.488629999668957,0.668317331351502
"gene9973",257.408323174533,-0.566657993244389,0.232514073629593,-2.43709115925217,0.0148059463299769,0.0632923249326848
"gene9974",185.883421667787,0.711001321674927,0.123454604103689,5.75921268256437,8.45071697709502e-09,6.34335636588377e-07
